Molecule Name,SMILES,% inhibition of HepG2 cell line: PCT_INHIB_HEPG2 (%)
TCMDC-131560,Cl.C[C@H](Cc1ccc(Oc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1,99
TCMDC-131563,Cl.C[C@H](Cc1ccc(OCCCCCOc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1,99
TCMDC-131564,Cl.C[C@H](Cc1ccc(OCCCCCCOc2ccc(C[C@@H](C)N[C@H](C)c3ccccc3)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1,99
TCMDC-131566,Cl.C[C@H](Cc1ccc(OCCCOc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1,99
TCMDC-131569,Cl.C[C@H](Cc1ccc(OCCCCCCCOc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1,99
TCMDC-132053,Cc1c2[nH]c3cc(Cc4ccccc4)c(O)cc3c2c(C)c2cnccc12,99
TCMDC-132065,Cl.CCc1c(CCNCCCC(C)CCNCCc2ccc(OC)c(OC)c2CC)ccc(OC)c1OC,99
TCMDC-132111,COc1ccc(CCN(C)CCOc2ccc(NC(=O)COc3ccc4sc5ccccc5c(=O)c4c3)cc2)cc1OC,99
TCMDC-132117,COc1ccc(CCN(C)CCCOc2ccc(NC(=O)COc3cccc4sc5ccccc5c(=O)c34)cc2)cc1OC,99
TCMDC-132243,OC(=O)C(F)(F)F.Cc1cc(-c2ccc(CNC3Cc4ccccc4C3)cc2)ccc1S(=O)(=O)NCCN1CCCC1,99
TCMDC-132371,COC(=O)C(NC(=O)c1ccc(-c2ccc(-c3nc4ccccc4[nH]3)s2)cc1)c1ccc(O)cc1,99
TCMDC-133143,CN(CCc1ccccc1)c1ncc(-c2cccc(CNCCC3CCCN3C)c2)cn1,99
TCMDC-133144,CN1CCCC1CCNCc1cccc(-c2cnc(N3CCCC(C)(C)C3)nc2)c1,99
TCMDC-133422,OC(=O)C(F)(F)F.Nc1nccc2ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc12,99
TCMDC-133529,Cc1ccccc1C1CCN(C2CCC(NC(=O)c3cc(-c4ccc(Cl)cc4)cs3)CC2)CC1,99
TCMDC-133865,OC(=O)C(F)(F)F.CN1CCC(N2CCN(Cc3ccc(-c4ccc(-c5nc6cccc(C)c6[nH]5)cc4)cc3)CC2)CC1,99
TCMDC-133923,OC(=O)C(F)(F)F.Cc1cccc2nc(-c3ccc(-c4cccc(CN5CCC(CCN6CCCCC6)CC5)c4)s3)[nH]c12,99
TCMDC-133929,OC(=O)C(F)(F)F.Cc1cccc2nc(-c3ccc(-c4ccc(CN5CCC(CCN6CCCCC6)CC5)cc4)cc3)[nH]c12,99
TCMDC-134115,Cl.CN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccccc4C(N)=O)n3)cc2C)CC1,99
TCMDC-134164,Cl.CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccnc4C(N)=O)n3)cc2)CC1,99
TCMDC-134307,COc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(C(=O)C(F)(F)F)cc4)cc3)CC2)ccc2c1CCCC2,99
TCMDC-134337,OC(=O)C(F)(F)F.FC(F)(F)c1cccc(-c2ccc(C(=O)NC3CCN(Cc4ccc5c(c4)OCCO5)CC3)s2)c1,99
TCMDC-135052,OC(=O)C(F)(F)F.Clc1cc(Cl)cc(Nc2nc(N[C@@H]3CCNC3)nc3cc[nH]c(=O)c23)c1,99
TCMDC-135101,COc1ccc(-c2nc3cccnc3n2CC(=O)Nc2cc(Cl)c(Cl)cc2Cl)c(OC)c1,99
TCMDC-135281,OC(=O)C(F)(F)F.CCn1c(-c2nonc2N)nc2c(-c3cc4ccccc4s3)ncc(C(=O)N3CCC(N)C3)c12,99
TCMDC-135306,COc1cc2nc(NCCc3ccccc3)nc(NCCc3ccccc3)c2cc1OC,99
TCMDC-135319,OC=O.CCc1c[nH]c2c(N(c3ccccc3)S(C)(=O)=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC(C)(C)CCCC(C)C)cc12,99
TCMDC-135627,CC1(C)CCC(C)(C)c2c1ccc(C1CCN(CCCCNC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)CC1)c2OCC(N)=O,99
TCMDC-135725,Clc1ccc(/C=C/C(=O)NCCCCCN2CCC(NC(=O)Nc3cccc(Cl)c3Cl)CC2)cc1Cl,99
TCMDC-135726,Clc1ccc(Cl)c(NC(=O)NC2CCN(CCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)c1,99
TCMDC-136335,NC(=O)c1cc(-c2ccccc2)cc2c(C3CCC(NCc4ccccc4)C3)c[nH]c12,99
TCMDC-136556,CC(C)CCCC(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(OCC2CC2)c1,99
TCMDC-136719,COc1ccc(CNC(=O)Nc2cc3cc(-c4ccc(CN(C)C)cc4)ccc3n3c(C)nnc23)cc1,99
TCMDC-136868,Cc1cccc2nc(-c3cccc(-c4ccc(NC(=O)c5cnn6cccnc56)cc4)c3)[nH]c12,99
TCMDC-137169,CS(O)(=O)=O.FC(F)(F)COc1c(CCNCCCCNCCc2ccc3ccccc3c2OCC(F)(F)F)ccc2ccccc12,99
TCMDC-137199,CCN(CC)CCOc1ccc(C(O)(C#CC(O)(c2ccc(Br)cc2)c2ccc(OCCN(CC)CC)cc2)c2ccc(Br)cc2)cc1,99
TCMDC-137272,Cl.CC[C@H](C)CNCc1ccc(OCc2cccc(COc3ccc(CNC[C@@H](C)CC)cc3I)c2)c(I)c1,99
TCMDC-137274,Cl.CC(C)CCNCc1ccc(OCc2cccc(COc3ccc(CNCCC(C)C)cc3I)c2)c(I)c1,99
TCMDC-137275,Cl.CC(C)CCNCc1ccc(OCc2ccccc2COc2ccc(CNCCC(C)C)cc2I)c(I)c1,99
TCMDC-137317,CS(O)(=O)=O.FC(F)(F)COc1ccc2ccccc2c1CCNCCCCNCCc1c(OCC(F)(F)F)ccc2ccccc12,99
TCMDC-137340,CS(O)(=O)=O.C=CCOc1ccc2ccccc2c1CNCCCCCCNCc1c(OCC=C)ccc2ccccc12,99
TCMDC-137452,Cl.N=C(NCCCCC1CCCCC1)c1cccc(C(=N)NCCCCC2CCCCC2)n1,99
TCMDC-137502,CS(O)(=O)=O.COc1cc(CNCCCCCCNCc2cc(OC)c3ccccc3c2OC)c(OC)c2ccccc12,99
TCMDC-137613,Cl.CCCCCC(NCCCC)c1ccc(OCCOc2ccc(C(CCCCC)NCCCC)cc2)cc1,99
TCMDC-137763,CS(O)(=O)=O.CSc1ccc2ccccc2c1CCNCCCCNCCc1c(SC)ccc2ccccc12,99
TCMDC-137816,CS(O)(=O)=O.FC(F)(F)COc1ccc2ccccc2c1CNCCCCCCNCc1c(OCC(F)(F)F)ccc2ccccc12,99
TCMDC-137824,CS(O)(=O)=O.CCCCOc1cc(CNCCCCCCNCc2cc(OCCCC)cc3ccccc23)c2ccccc2c1,99
TCMDC-137825,CS(O)(=O)=O.CCCCSc1c(CNCCCCCCNCc2ccc3ccccc3c2SCCCC)ccc2ccccc12,99
TCMDC-137827,Cl.COc1c(CNCCCCCCNCc2c(OC)c(OC)c(OC)c3ccccc23)c2ccccc2c(OC)c1OC,99
TCMDC-137853,CS(O)(=O)=O.FC(F)(F)COc1ccc(CNCCCCCCNCc2ccc(OCC(F)(F)F)c3ccccc23)c2ccccc12,99
TCMDC-137869,CS(O)(=O)=O.COc1c(CCNCCCCNCCc2cc(Cl)c3ccccc3c2OC)cc(Cl)c2ccccc12,99
TCMDC-137915,Cl.COc1ccc2ccccc2c1CNCCCCCCNCc1c(OC)ccc2ccccc12,99
TCMDC-137940,CS(O)(=O)=O.CCOc1cc2ccccc2cc1CNCCCCCCNCc1cc2ccccc2cc1OCC,99
TCMDC-137972,CS(O)(=O)=O.CC(C)COc1ccc2ccccc2c1CNCCCCCCNCc1c(OCC(C)C)ccc2ccccc12,99
TCMDC-137975,CS(O)(=O)=O.CCCCOc1c(CNCCCCCCNCc2ccc3ccccc3c2OCCCC)ccc2ccccc12,99
TCMDC-138006,Cl.CCCN(CCC)CCCN(CCCN(CCC)CCC)c1cc(C)nc(Nc2ccc3cc(Br)ccc3c2)n1,99
TCMDC-138099,CCOC(=O)c1cc2c(CCN3C(=O)c4ccccc4C3=O)cn(C)c2cc1-c1ccncc1,99
TCMDC-138155,COc1cc2nc(N3CCC(CNC(=O)c4ccc(-c5ccc(-c6noc(C)n6)cc5C)cc4)CC3)nc(N)c2cc1OC,99
TCMDC-138199,Cl.N(c1ccc2[nH]ncc2c1)c1ccnc2cc(-c3ccccn3)ccc12,99
TCMDC-138206,Cl.CC(=O)Nc1ccc(COc2ccc(Nc3ccnc4cc(-c5ccccn5)ccc34)cc2)cc1,99
TCMDC-138540,Cl.COc1cc2nc(Nc3ccc(C)cc3)nc(Nc3ccc(C)cc3)c2cc1OC,99
TCMDC-138645,Cl.Oc1c(C2CCN(CCCCNC(=O)c3ccc(NC(=O)c4ccc(Cl)cc4)cc3)CC2)ccc2c1CCCC2,99
TCMDC-138699,Cl.Cn1c2ccccc2n(CC(=O)N2CCc3ccc(Cl)cc3C2Cc2ccc(Cl)c(Cl)c2)c1=N,99
TCMDC-138718,COc1cc2nc(N3CCC(CNC(=O)c4ccc(-c5ccc(Cl)cc5)cc4)CC3)nc(N)c2cc1OC,99
TCMDC-138757,COc1cc2nc(N3CCC(CNCc4ccc(-c5ccc(C(F)(F)F)cc5)cc4)CC3)nc(N)c2cc1OC,99
TCMDC-138922,OC(=O)C(F)(F)F.CN(C)c1nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2n1CCCN1CCCC1,99
TCMDC-138958,Cl.CC1(C)CC(NCCCCCCCOc2ccc(OCc3ccccc3)cc2)CC(C)(C)N1,99
TCMDC-139004,Cl.CN(C)CC1N(C(=O)Nc2ccc(Cl)c(Cl)c2)CCc2c1[nH]c1ccccc21,99
TCMDC-139204,CCCCCCCN1CC[C@@H](CCNc2ccnc3ccc(OC)cc23)[C@@H](C=C)C1,99
TCMDC-139230,CN1CCCC(COc2cc3c(cc2Br)CCN3C(=O)Nc2ccc(-c3ccncc3)c(Cl)c2)C1,99
TCMDC-139573,Clc1c(C(=O)NCCCC2CCN(CCCCCNC(=O)C=Cc3ccc(Cl)c(Cl)c3)CC2)sc2ccccc12,99
TCMDC-139591,FC(F)(F)c1cccc(S(=O)(=O)NCCCC2CCN(CCCCCNC(=O)C=Cc3ccc(Cl)c(Cl)c3)CC2)c1,99
TCMDC-139613,CC(Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(CC(C)NCCc4cccc(Cl)c4)cc3)CC2)cc1)NCCc1cccc(Cl)c1,99
TCMDC-139659,CC(Cc1ccc(CNC(=O)c2ccc(CC(C)NCCc3cccc(Cl)c3)cc2)cc1)NCCc1cccc(Cl)c1,99
TCMDC-139750,COc1ccc(CCNC(C)Cc2ccc(C(=O)Nc3ccc(CC(C)NCCc4cccc(Cl)c4)cc3)cc2)cc1,99
TCMDC-139757,CC(C)(C)c1cc(/C=C/C(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc(C(C)(C)C)c1O,98
TCMDC-139757,CC(C)(C)c1cc(/C=C/C(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc(C(C)(C)C)c1O,99
TCMDC-139800,CC(CCCCCC(=O)Nc1ccc(CC(C)NCCc2cccc(Cl)c2)cc1)NCCc1cccc(Cl)c1,99
TCMDC-139816,Cl.CCCCCCCN1CC[C@@H](CCCc2ccnc3ccc(OCC4CCCNC4)cc23)[C@@H](CC)C1,99
TCMDC-139830,Cl.CC(Cc1ccc(NC(=O)[C@H](C)NCCc2cccc(Cl)c2)cc1)NCCc1cccc(Cl)c1,99
TCMDC-139831,Cl.CC(Cc1ccc(NC(=O)[C@@H](C)NCCc2cccc(Cl)c2)cc1)NCCc1cccc(Cl)c1,99
TCMDC-139844,Cl.CC(Cc1ccc(COc2ccc(CC(CO)NCCc3cccc(Cl)c3)cc2)cc1)NCCc1cccc(Cl)c1,99
TCMDC-139965,FC(F)(F)c1cc(C(F)(F)F)c2cc(CNCCCNc3nc4ccccc4[nH]3)[nH]c2c1,99
TCMDC-140021,CC(Cc1ccc(OCCCCOc2ccccc2)cc1)NCCc1ccc(Oc2ccccc2)cc1,99
TCMDC-140022,CC(Cc1ccc(OCCCCOc2ccccc2)cc1)NCCCc1nc2ccccc2[nH]1,99
TCMDC-140232,Clc1ccc(/C=C/C(=O)NC2CCC(CN3CCC(Cc4cc5ccccc5[nH]4)CC3)CC2)cc1Cl,99
TCMDC-140288,OC(=O)C(F)(F)F.CC(C)C[C@H](NC(=O)c1cc2ccccc2s1)C(=O)N[C@H]1CCN(Cc2ccc(I)c(OC3CCN(C)C3)c2)C1,99
TCMDC-140340,Cn1c(NC2CCN(CC3CCN(C(=O)/C=C/c4ccc(Cl)c(Cl)c4)CC3)CC2)nc2ccccc12,99
TCMDC-140465,FC(F)(F)c1ccc2c(C3CCN(CCCCC45CCCc6cccc(c64)NC5=O)CC3)c[nH]c2c1,99
TCMDC-140518,OC(=O)C(F)(F)F.COc1cc(NCCCNCC2c3ccccc3Oc3ccccc32)nc2ccccc12,99
TCMDC-140611,OC(=O)C(F)(F)F.O=C(NCCc1ccccc1)N(Cc1ccccc1-c1ccc(CNCCc2ccccc2)cc1)C1CCN(Cc2ccccc2)CC1,99
TCMDC-140622,OC(=O)C(F)(F)F.CC(C)CNCc1cccc(-c2ccc(CN(C3CCN(Cc4ccccc4)CC3)C(=O)NCCc3ccccc3)cc2)c1,99
TCMDC-140677,COc1cc(NCCCNCc2cn(Cc3cc(Br)cc(Br)c3)c3ccccc23)nc2ccccc12,99
TCMDC-140977,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCNC(C)(C)CN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c2c(c(=O)nc1SCc1ccc(F)cc1)CCC2,99
TCMDC-141048,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(CCc3cccc(F)c3F)nc(=O)c3ccccc23)CC1,99
TCMDC-141350,OC(=O)C(F)(F)F.COc1ccc(CN2CCC(CNCCc3ccccc3Oc3ccccc3)CC2)cc1,99
TCMDC-141444,OC(=O)C(F)(F)F.O=C(CCC1CCCC1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C1CCCNC1,99
TCMDC-141452,OC(=O)C(F)(F)F.O=S(=O)(/C=C/c1ccccc1)N(CC1CCCCN1)Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1,99
TCMDC-141453,OC(=O)C(F)(F)F.O=S(=O)(/C=C/c1ccccc1)N(CC1CCCCN1)Cc1ccc(-c2ccc(CNCCOc3ccccc3)cc2)cc1,99
TCMDC-141581,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CC(C)N(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(CCc2cccc(F)c2F)cc(=O)c2ccc(CCCN3CCCCC3)cc12,99
TCMDC-141700,OC(=O)C(F)(F)F.Clc1nn(Cc2ccc(NC(=O)Nc3ccc(-c4ccccc4)cc3)cc2)c(=O)cc1N1CCNCC1,99
TCMDC-141987,Cl.OC(CNCCCCCCNCC(O)c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,99
TCMDC-141992,Cl.NC1=CC(=N)c2ccccc2C1=O,99
TCMDC-142000,Cl.CCC1CN2CCc3c([nH]c4ccccc34)C2CC1CC1=NCCc2c1[nH]c1ccc(OC)cc21,99
TCMDC-123915,OCCN1CCN(c2ccc(Nc3ccnc4cc5ccccc5cc34)cc2)CC1,98
TCMDC-123927,Cl.COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc34)[C@@H]2O)cc1,98
TCMDC-124806,COc1cccc(-c2cccc(-c3ccc(NC(=O)c4ccc(N(=O)=O)o4)cc3)n2)c1,98
TCMDC-125005,CC(C)N1CCC(NC(=O)c2cc3c(C)nn(-c4cccc(C(F)(F)F)c4)c3s2)CC1,98
TCMDC-125229,Clc1cc(NC(=O)c2ccc(N(=O)=O)o2)ccc1N1CCN(C(=O)C=Cc2ccccc2)CC1,98
TCMDC-125882,Cl.CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,98
TCMDC-131961,COc1ccc(CCN(C)CCCCc2ccc(NC(=O)c3cccc4c3sc3ccc(F)cc3c4=O)cc2)cc1OC,98
TCMDC-132489,CC(C)Cc1cn(-c2nc(C(N)=N)cs2)c2cc(Cl)ccc12,98
TCMDC-132919,OC(=O)C(F)(F)F.Cc1cccc2nc(-c3ccc(-c4ccc(CN5CCN(c6ccncc6)CC5)cc4)cc3)[nH]c12,98
TCMDC-133141,CN(C1CCCCC1)c1ncc(-c2cccc(CNCCC3CCCN3C)c2)cn1,98
TCMDC-133269,CCOC(=O)c1ccc(NC(=O)Nc2ccc(-c3cccc(-c4nc5cc(F)ccc5[nH]4)c3)cc2)cc1,98
TCMDC-133445,OC(=O)C(F)(F)F.Oc1ccc(CCCNc2nc(NCc3cccc4ccccc34)nc(N3CCCNCC3)n2)cc1,98
TCMDC-133924,OC(=O)C(F)(F)F.Fc1ccc2[nH]c(-c3ccc(-c4ccc(CN5CCC(CCN6CCCCC6)CC5)cc4)cc3)nc2c1,98
TCMDC-135114,CN1CCN(CC2(Nc3nccc(NCc4ccc(Cl)cc4Cl)n3)CCCCC2)CC1,98
TCMDC-135279,COc1c(C2CCN(CCCCNC(=O)C=Cc3ccccc3C(F)(F)F)CC2)ccc2c1CCCC2,98
TCMDC-135481,COc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)CC2)ccc2c1C(C)(C)CCC2(C)C,98
TCMDC-135499,Cl.CC(C)N1CCN(C(CN2CCN(CCCOc3ccccc3-c3ccccc3)CC2)c2ccc(F)cc2)CC1,98
TCMDC-135720,Fc1ccc(NC(=O)NC2CCN(CCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)cc1Cl,98
TCMDC-135727,Clc1cc(Cl)cc(NC(=O)NC2CCN(CCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)c1,98
TCMDC-135984,OC(=O)C(F)(F)F.Cc1cccc(CN2CCCN(Cc3cccc(C(=O)Nc4ccc(C(C)(C)C)cc4)c3)CC2)c1,98
TCMDC-136208,OC(=O)C(F)(F)F.C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCN(C/C=C/c6ccccc6)CC5)c4)ccc3F)c2)CCN1,98
TCMDC-136659,OC(=O)C(F)(F)F.Cc1cc(C(F)(F)F)cc(-n2ncc(-c3ccc(C(=O)NCCNCc4ccccc4)cc3)c2N)n1,98
TCMDC-137271,Cl.CCCCNCc1ccc(OCc2cccc(COc3ccc(CNCCCC)cc3)c2)cc1,98
TCMDC-137955,CS(O)(=O)=O.COc1cc2ccccc2cc1CNCCCCCCNCc1cc2ccccc2cc1OC,98
TCMDC-138301,Nc1n[nH]c(-c2ccccc2Nc2ccnc3cc(-c4nccs4)ccc23)n1,98
TCMDC-138694,COc1ccc(C(=O)Nc2ccc3oc(-c4ccc(C(F)(F)F)cc4)cc3c2)cc1CCCN(C)C,98
TCMDC-138712,COc1cc2nc(N3CCC(CNC(=O)c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)CC3)nc(N)c2cc1OC,98
TCMDC-138743,OCCCOc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)CC2)ccc2c1CCCC2,98
TCMDC-139007,OC(=O)C(O)=O.COc1ccc(NC(=O)c2ccc(OCCCCCCCOc3ccc(C(=O)Nc4ccc(OC)c(N5CCN(C)CC5)c4)cc3)cc2)cc1N1CCN(C)CC1,98
TCMDC-139270,Cl.CN1CCN(c2cc3c(cc2Cl)CCN3C(=O)Nc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)CC1,98
TCMDC-139466,Clc1ccc(/C=C/C(=O)NCC[C@@H]2C[C@H]2CCN2CCC(c3c[nH]c4ccccc34)CC2)cc1Cl,98
TCMDC-139506,Clc1ccc(/C=C/C(=O)NCC(CCCN2CCC(c3c[nH]c4ccccc34)CC2)c2ccccc2)cc1Cl,98
TCMDC-139518,CCCCCCCNC(=O)NCC1CCCN(CCCCCNC(=O)/C=C/c2ccc(Cl)c(Cl)c2)C1,98
TCMDC-139678,CC(Cc1ccc(CN(Cc2ccc(CC(C)NCCc3cccc(Cl)c3)cc2)C(C)=O)cc1)NCCc1cccc(Cl)c1,98
TCMDC-139790,CC(Cc1ccc(NC(=O)c2ccc(CC(C)NCCc3ccc(C(F)(F)F)cc3)cc2)cc1)NCCc1cccc(Cl)c1,98
TCMDC-139798,CC(CCCC(=O)Nc1ccc(CC(C)NCCc2cccc(Cl)c2)cc1)NCCc1cccc(Cl)c1,98
TCMDC-140018,CC(Cc1ccc(OCCCCOc2ccccc2)cc1)NCCCN1CCOCC1,98
TCMDC-140495,OC(=O)C(F)(F)F.Clc1cc(Cl)c2cc(CNCCCNc3ccc4ccccc4n3)[nH]c2c1,98
TCMDC-140626,OC(=O)C(F)(F)F.CN(C)CCN(Cc1ccccc1-c1ccc(CNCCc2ccccc2)cc1)C(=O)NC1CCCCC1,98
TCMDC-141264,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CC(C)N1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(CCc3cccc(F)c3F)cc(=O)c3sc(C)nc23)CC1,98
TCMDC-141372,OC(=O)C(F)(F)F.CN1CCN(c2ccc(Nc3ncc(N(=O)=O)c(Nc4ccccc4O)n3)cc2)CC1,98
TCMDC-141402,OC(=O)C(F)(F)F.CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)nc1)C(=O)CCC1CCCC1,98
TCMDC-141465,Cl.COc1cc2c(cc1N(C(C)C)S(=O)(=O)c1sc3ccc(Cl)cc3c1C)CCNCC2,98
TCMDC-141559,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN(CC)CCc1ccc2c(c1)n(CC(=O)N(C)Cc1ccc(-c3ccc(C(F)(F)F)cc3)cc1)c(CCc1cccc(F)c1F)cc2=O,98
TCMDC-142140,COc1ccc2c(NN=Cc3ccccc3N(=O)=O)ccnc2c1,98
TCMDC-142246,Brc1ccccc(Br)c1=O,98
TCMDC-142257,Cl.CN(C)CCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,98
TCMDC-131530,Cl.CC(Cc1ccc(OCCN2CCN(c3ccc(Cl)cc3)CC2)cc1)NCC(O)c1cccc(C(F)(F)F)c1,97
TCMDC-132920,OC(=O)C(F)(F)F.FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4ccc(CN5CCN(c6ccncc6)CC5)cc4)s3)nc2c1,97
TCMDC-133379,NC(=O)COc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(Cl)cc4)c(O)c3)CC2)ccc2c1CCCC2,97
TCMDC-133426,OC(=O)C(F)(F)F.Nc1nccc2ccc(-c3ccc4ncccc4c3)cc12,97
TCMDC-133866,OC(=O)C(F)(F)F.CN1CCC(N2CCN(Cc3ccc(-c4ccc(-c5nc6cccc(C)c6[nH]5)s4)cc3)CC2)CC1,97
TCMDC-134348,OC(=O)C(F)(F)F.CC(C)(C)c1ccc(CN2CCC(NC(=O)c3ccc(-c4cccc(C(F)(F)F)c4)s3)CC2)cc1,97
TCMDC-135266,COc1cc2nc(NCCc3cccc(Cl)c3)nc(NCc3ccccc3)c2cc1OC,97
TCMDC-135280,Cl.CCN(CC)CCn1c2ccccc2c2ccc(C(=O)Nc3ccc4sc(C)nc4c3)cc12,97
TCMDC-135330,COc1cccc(NC(=O)N2CCOC(CCN3CCC4(CCc5ccccc54)CC3)(c3ccc(Cl)c(Cl)c3)C2)c1,97
TCMDC-135980,OC(=O)C(F)(F)F.CC(C)(C)c1ccc(NC(=O)c2cccc(CN3CCCN(CC4CCCCC4)CC3)c2)cc1,97
TCMDC-135983,OC(=O)C(F)(F)F.CC(C)(C)c1ccc(NC(=O)c2cccc(CN3CCCN(Cc4cccc(O)c4)CC3)c2)cc1,97
TCMDC-136053,Clc1cccc(N2CCN(CCCCNC(=O)c3ccc4c(c3)CCN(C3CCC3)CC4)CC2)c1Cl,97
TCMDC-136225,OC(=O)C(F)(F)F.Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4ccccc4)cnc3-c3ccc(OCc4cccc(F)c4)cc3)cc12,97
TCMDC-136502,O[C@H]([C@@H](O)C(O)=O)C(O)=O.Fc1cccc(CCc2nc(=O)c3ccccc3n2CC(=O)N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C2CCN(C3CCOCC3)CC2)c1F,97
TCMDC-136609,O[C@H]([C@@H](O)C(O)=O)C(O)=O.Fc1cccc(CCc2nc(=O)c3ccccc3n2CC(=O)N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C2CCN(C3CCSCC3)CC2)c1F,97
TCMDC-136684,CN(C)CCNC(=O)c1cccc(-c2cnc3ccc(NCc4ccc(C)cc4C)nn23)c1,97
TCMDC-137258,Cl.COc1cc(CNCCC(C)C)ccc1OCc1cccc(COc2ccc(CNCCC(C)C)cc2OC)c1,97
TCMDC-137315,CS(O)(=O)=O.CCCCOc1c(CCNCCCCNCCc2cc(F)c3ccccc3c2OCCCC)cc(F)c2ccccc12,97
TCMDC-137911,Cl.NC(=N)NN=Cc1c2ccccc2c(Cl)c2ccc(Cl)cc12,97
TCMDC-138290,CN(C)CCOc1ccc(N2CCN(CCCCNC(=O)c3ccc(/C=C/c4cc(Cl)cc(Cl)c4)cc3)CC2)cc1,97
TCMDC-138616,CN1CCN(CCCNCc2cccc(Nc3nccc(Nc4ccc(Oc5ccccc5)cc4)n3)c2)CC1,97
TCMDC-138661,Oc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)CC2)ccc2c1CCCC2,97
TCMDC-139020,Cl.COc1ccc(NC(=O)c2cccc(Br)c2)cc1N1CCN(CCCCCCCN2CCN(c3cc(NC(=O)c4cccc(Br)c4)ccc3OC)CC2)CC1,97
TCMDC-139094,Cl.CN(C)CCCn1cc(C(=O)OC2CC3CCC(C2)N3C)c2cc(-c3ccccc3)ccc12,97
TCMDC-139639,Cc1cccc2c(C3CCN(CC4CCC(NC(=O)/C=C/c5ccc(Cl)c(Cl)c5)CC4)CC3)c[nH]c12,97
TCMDC-139935,O=C(NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1)C=Cc1ccc(-c2ccccc2)cc1,43
TCMDC-139935,O=C(NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1)C=Cc1ccc(-c2ccccc2)cc1,97
TCMDC-140233,Clc1cccc(Cl)c1/C=C/C(=O)NC1CCC(CN2CCC(Cc3cc4ccccc4[nH]3)CC2)CC1,97
